id,PA_AP,Purp7_text,AccessMode,Eg_Mode_Model,unlinked_weight_adj,onoff,station
18665.0,PA,HBW,walk,Walk,14.273,on,01-PROVO CENTRAL STATION
18678.0,PA,HBC,drive,Walk,7.313,on,01-PROVO CENTRAL STATION
18692.0,PA,HBW,drive,Walk,14.273,on,01-PROVO CENTRAL STATION
18839.0,PA,HBOth,walk,Drive,7.671,on,01-PROVO CENTRAL STATION
18852.0,PA,HBC,drive,Drive,46.575,off,01-PROVO CENTRAL STATION
18855.0,PA,HBC,drive,Walk,7.671,off,01-PROVO CENTRAL STATION
18857.0,PA,HBOth,drive,Walk,7.671,on,01-PROVO CENTRAL STATION
18858.0,PA,HBC,drive,Walk,8.842,off,01-PROVO CENTRAL STATION
18860.0,PA,HBOth,walk,Walk,7.671,on,01-PROVO CENTRAL STATION
18861.0,PA,HBOth,drive,Drive,7.671,off,01-PROVO CENTRAL STATION
18862.0,PA,HBW,drive,Walk,7.671,off,01-PROVO CENTRAL STATION
18865.0,PA,HBOth,walk,Walk,7.671,on,01-PROVO CENTRAL STATION
18869.0,PA,HBOth,drive,Drive,8.842,off,01-PROVO CENTRAL STATION
18886.0,PA,HBC,drive,Walk,7.578,off,01-PROVO CENTRAL STATION
18887.0,PA,HBW,drive,Walk,10.902,off,01-PROVO CENTRAL STATION
18895.0,PA,HBW,drive,Walk,36.765,on,01-PROVO CENTRAL STATION
18896.0,PA,HBC,drive,Walk,50.665,off,01-PROVO CENTRAL STATION
18899.0,PA,HBW,drive,Drive,13.903,on,01-PROVO CENTRAL STATION
18901.0,PA,HBC,drive,Walk,13.903,on,01-PROVO CENTRAL STATION
18902.0,PA,HBW,drive,Drive,36.765,on,01-PROVO CENTRAL STATION
18903.0,PA,HBC,drive,Walk,13.903,on,01-PROVO CENTRAL STATION
18917.0,PA,HBW,drive,Walk,13.903,on,01-PROVO CENTRAL STATION
18934.0,PA,HBOth,walk,Walk,13.903,on,01-PROVO CENTRAL STATION
18949.0,PA,HBC,walk,Walk,7.578,off,01-PROVO CENTRAL STATION
18952.0,PA,HBC,drive,Walk,7.578,off,01-PROVO CENTRAL STATION
18954.0,PA,HBOth,drive,Walk,7.578,on,01-PROVO CENTRAL STATION
19065.0,PA,HBOth,walk,Walk,7.313,on,01-PROVO CENTRAL STATION
19080.0,PA,HBC,walk,Walk,7.313,on,01-PROVO CENTRAL STATION
19310.0,PA,HBOth,walk,Walk,7.671,off,01-PROVO CENTRAL STATION
19318.0,PA,HBC,drive,Walk,8.842,off,01-PROVO CENTRAL STATION
19322.0,PA,HBW,drive,Walk,8.842,off,01-PROVO CENTRAL STATION
19328.0,PA,HBOth,walk,Drive,7.671,off,01-PROVO CENTRAL STATION
19351.0,PA,HBW,drive,Walk,13.903,on,01-PROVO CENTRAL STATION
19362.0,PA,HBW,drive,Walk,1.886,on,01-PROVO CENTRAL STATION
19368.0,PA,HBOth,drive,Walk,6.791,off,01-PROVO CENTRAL STATION
19388.0,PA,HBW,walk,Walk,10.902,off,01-PROVO CENTRAL STATION
19391.0,PA,HBW,drive,Walk,36.765,on,01-PROVO CENTRAL STATION
19398.0,PA,HBW,drive,Walk,36.765,on,01-PROVO CENTRAL STATION
19401.0,PA,HBShp,walk,Walk,13.903,on,01-PROVO CENTRAL STATION
19403.0,PA,HBW,drive,Drive,36.765,on,01-PROVO CENTRAL STATION
19405.0,PA,HBW,drive,Drive,36.765,on,01-PROVO CENTRAL STATION
19542.0,PA,HBW,drive,Walk,11.164,on,01-PROVO CENTRAL STATION
19544.0,PA,HBW,drive,Walk,11.164,on,01-PROVO CENTRAL STATION
19557.0,PA,HBC,walk,Walk,11.164,on,01-PROVO CENTRAL STATION
19569.0,PA,HBW,drive,Walk,11.164,on,01-PROVO CENTRAL STATION
19571.0,PA,HBW,walk,Walk,11.164,on,01-PROVO CENTRAL STATION
19587.0,PA,HBOth,drive,Walk,11.164,on,01-PROVO CENTRAL STATION
19592.0,PA,NHBNW,walk,Drive,11.164,off,01-PROVO CENTRAL STATION
19615.0,PA,HBW,drive,Walk,18.228,on,01-PROVO CENTRAL STATION
19636.0,PA,HBC,walk,Walk,18.228,on,01-PROVO CENTRAL STATION
19653.0,PA,HBW,walk,Walk,18.228,on,01-PROVO CENTRAL STATION
19663.0,PA,HBOth,drive,Drive,1.749,on,01-PROVO CENTRAL STATION
19667.0,PA,NHBNW,drive,Walk,6.409,on,01-PROVO CENTRAL STATION
19679.0,PA,HBOth,walk,Walk,3.77,on,01-PROVO CENTRAL STATION
19697.0,PA,HBC,drive,Walk,5.194,off,01-PROVO CENTRAL STATION
19724.0,PA,HBC,drive,Walk,10.902,off,01-PROVO CENTRAL STATION
19728.0,PA,HBW,drive,Walk,10.902,off,01-PROVO CENTRAL STATION
19750.0,PA,HBW,drive,Drive,3.77,on,01-PROVO CENTRAL STATION
19770.0,PA,HBShp,drive,Drive,3.526,off,01-PROVO CENTRAL STATION
19774.0,PA,HBW,drive,Walk,7.313,off,01-PROVO CENTRAL STATION
19890.0,PA,HBW,walk,Walk,10.012,on,01-PROVO CENTRAL STATION
20014.0,PA,HBC,drive,Walk,7.671,off,01-PROVO CENTRAL STATION
20020.0,PA,NHBW,walk,Walk,7.671,off,01-PROVO CENTRAL STATION
20043.0,PA,HBC,drive,Walk,2.036,off,01-PROVO CENTRAL STATION
20046.0,PA,HBC,drive,Walk,7.671,off,01-PROVO CENTRAL STATION
20049.0,PA,HBC,walk,Walk,8.842,off,01-PROVO CENTRAL STATION
20051.0,PA,HBOth,drive,Drive,11.528,on,01-PROVO CENTRAL STATION
20052.0,PA,HBOth,drive,Walk,46.575,off,01-PROVO CENTRAL STATION
20054.0,PA,NHBNW,walk,Walk,8.842,on,01-PROVO CENTRAL STATION
20143.0,PA,HBOth,drive,Drive,6.791,off,01-PROVO CENTRAL STATION
20451.0,PA,HBW,drive,Walk,13.903,on,01-PROVO CENTRAL STATION
20453.0,PA,HBW,drive,Walk,13.903,on,01-PROVO CENTRAL STATION
20455.0,PA,HBW,drive,Walk,13.903,on,01-PROVO CENTRAL STATION
20457.0,PA,HBW,drive,Drive,13.903,on,01-PROVO CENTRAL STATION
20828.0,PA,HBW,drive,Walk,14.273,on,01-PROVO CENTRAL STATION
21213.0,PA,HBC,drive,Walk,18.228,on,01-PROVO CENTRAL STATION
21218.0,PA,HBC,drive,Walk,11.164,on,01-PROVO CENTRAL STATION
21258.0,PA,HBC,drive,Walk,10.902,off,01-PROVO CENTRAL STATION
21273.0,PA,HBW,drive,Walk,10.902,off,01-PROVO CENTRAL STATION
21301.0,PA,HBW,drive,Walk,14.273,off,01-PROVO CENTRAL STATION
21354.0,PA,HBC,drive,Drive,19.557,off,01-PROVO CENTRAL STATION
21357.0,PA,NHBW,drive,Drive,19.557,off,01-PROVO CENTRAL STATION
21391.0,PA,HBW,drive,Walk,11.164,on,01-PROVO CENTRAL STATION
21396.0,PA,NHBNW,drive,Drive,7.704,off,01-PROVO CENTRAL STATION
21398.0,PA,HBC,drive,Drive,12.048,off,01-PROVO CENTRAL STATION
21432.0,PA,HBW,drive,Drive,11.164,on,01-PROVO CENTRAL STATION
21436.0,PA,HBOth,drive,Drive,12.048,on,01-PROVO CENTRAL STATION
21440.0,PA,HBC,drive,Drive,12.048,on,01-PROVO CENTRAL STATION
21456.0,PA,NHBW,drive,Drive,11.426,off,01-PROVO CENTRAL STATION
21457.0,PA,HBW,drive,Drive,11.426,on,01-PROVO CENTRAL STATION
21466.0,PA,HBC,walk,Walk,11.426,on,01-PROVO CENTRAL STATION
21467.0,PA,HBOth,walk,Walk,46.575,off,01-PROVO CENTRAL STATION
21472.0,PA,HBOth,drive,Drive,8.842,off,01-PROVO CENTRAL STATION
21473.0,PA,NHBNW,drive,Walk,7.671,on,01-PROVO CENTRAL STATION
21527.0,PA,NHBNW,walk,Walk,6.791,off,01-PROVO CENTRAL STATION
21591.0,PA,HBW,drive,Walk,14.273,on,01-PROVO CENTRAL STATION
21596.0,PA,HBC,drive,Walk,7.313,on,01-PROVO CENTRAL STATION
21598.0,PA,HBW,drive,Drive,7.704,on,01-PROVO CENTRAL STATION
21602.0,PA,HBW,drive,Walk,7.704,on,01-PROVO CENTRAL STATION
21606.0,PA,HBW,drive,Walk,7.704,on,01-PROVO CENTRAL STATION
21619.0,PA,HBW,drive,Walk,7.704,on,01-PROVO CENTRAL STATION
21622.0,PA,HBOth,drive,Walk,14.971,on,01-PROVO CENTRAL STATION
21627.0,PA,NHBNW,drive,Walk,14.971,on,01-PROVO CENTRAL STATION
21640.0,PA,HBW,drive,Walk,7.704,on,01-PROVO CENTRAL STATION
21642.0,PA,HBW,walk,Walk,11.528,on,01-PROVO CENTRAL STATION
21647.0,PA,HBOth,drive,Drive,7.671,off,01-PROVO CENTRAL STATION
21699.0,PA,HBOth,walk,Drive,7.313,on,01-PROVO CENTRAL STATION
21704.0,PA,HBOth,walk,Drive,14.273,on,01-PROVO CENTRAL STATION
21710.0,PA,HBW,walk,Walk,14.273,on,01-PROVO CENTRAL STATION
21713.0,PA,HBW,drive,Drive,14.273,on,01-PROVO CENTRAL STATION
21727.0,PA,HBW,drive,Walk,7.704,on,01-PROVO CENTRAL STATION
21729.0,PA,HBW,walk,Walk,7.704,on,01-PROVO CENTRAL STATION
21731.0,PA,HBW,walk,Walk,7.704,on,01-PROVO CENTRAL STATION
21741.0,PA,HBW,drive,Walk,11.164,on,01-PROVO CENTRAL STATION
21743.0,PA,HBW,walk,Walk,7.704,on,01-PROVO CENTRAL STATION
21744.0,PA,HBW,drive,Walk,7.704,on,01-PROVO CENTRAL STATION
21749.0,PA,HBW,drive,Walk,7.704,on,01-PROVO CENTRAL STATION
21759.0,PA,HBOth,drive,Walk,11.528,off,01-PROVO CENTRAL STATION
21893.0,PA,HBOth,drive,Drive,4.073,off,01-PROVO CENTRAL STATION
22281.0,PA,HBC,drive,Walk,6.791,off,01-PROVO CENTRAL STATION
22408.0,PA,HBW,drive,Walk,5.194,off,01-PROVO CENTRAL STATION
22419.0,PA,HBOth,drive,Walk,50.665,off,01-PROVO CENTRAL STATION
22536.0,PA,HBC,drive,Walk,11.164,on,01-PROVO CENTRAL STATION
22549.0,PA,HBW,drive,Walk,11.164,on,01-PROVO CENTRAL STATION
22631.0,PA,HBW,drive,Walk,11.164,on,01-PROVO CENTRAL STATION
22646.0,PA,HBW,drive,Walk,11.164,on,01-PROVO CENTRAL STATION
22689.0,PA,HBW,drive,Walk,11.164,on,01-PROVO CENTRAL STATION
435.0,PA,HBOth,drive,Drive,4.073,on,02-OREM CENTRAL STATION
1858.0,PA,HBC,drive,Drive,2.284,off,02-OREM CENTRAL STATION
2060.0,PA,HBOth,walk,Drive,1.749,off,02-OREM CENTRAL STATION
2084.0,PA,HBOth,walk,Walk,1.749,on,02-OREM CENTRAL STATION
3299.0,PA,HBOth,drive,Walk,13.903,on,02-OREM CENTRAL STATION
3349.0,PA,HBC,drive,Walk,14.514,off,02-OREM CENTRAL STATION
3353.0,PA,HBC,drive,Drive,4.073,off,02-OREM CENTRAL STATION
4841.0,PA,HBW,walk,Drive,7.578,off,02-OREM CENTRAL STATION
4864.0,PA,HBC,drive,Walk,7.578,off,02-OREM CENTRAL STATION
5106.0,PA,HBC,drive,Walk,6.409,off,02-OREM CENTRAL STATION
6732.0,PA,HBC,walk,Walk,7.578,off,02-OREM CENTRAL STATION
6759.0,PA,HBC,drive,Walk,14.273,off,02-OREM CENTRAL STATION
6762.0,PA,HBC,drive,Walk,7.313,off,02-OREM CENTRAL STATION
6767.0,PA,HBC,drive,Walk,7.313,off,02-OREM CENTRAL STATION
6784.0,PA,HBC,drive,Walk,27.181,off,02-OREM CENTRAL STATION
6897.0,PA,HBC,drive,Walk,4.073,off,02-OREM CENTRAL STATION
7140.0,PA,NHBNW,walk,Drive,1.749,off,02-OREM CENTRAL STATION
9030.0,PA,HBW,drive,Walk,36.765,on,02-OREM CENTRAL STATION
9033.0,PA,HBW,drive,Walk,13.903,on,02-OREM CENTRAL STATION
9280.0,PA,HBC,drive,Walk,3.526,off,02-OREM CENTRAL STATION
9286.0,PA,HBW,drive,Walk,7.313,off,02-OREM CENTRAL STATION
9293.0,PA,HBC,drive,Walk,7.313,off,02-OREM CENTRAL STATION
9356.0,PA,NHBNW,drive,Walk,6.409,on,02-OREM CENTRAL STATION
9427.0,PA,NHBNW,drive,Drive,2.111,off,02-OREM CENTRAL STATION
9452.0,PA,HBW,drive,Drive,3.526,on,02-OREM CENTRAL STATION
9584.0,PA,HBC,drive,Walk,13.903,on,02-OREM CENTRAL STATION
9676.0,PA,HBW,walk,Walk,6.791,off,02-OREM CENTRAL STATION
9701.0,PA,HBC,drive,Walk,7.578,off,02-OREM CENTRAL STATION
9711.0,PA,HBC,drive,Walk,7.578,off,02-OREM CENTRAL STATION
9763.0,PA,HBW,drive,Walk,6.409,on,02-OREM CENTRAL STATION
9772.0,PA,HBOth,drive,Walk,6.409,on,02-OREM CENTRAL STATION
9786.0,PA,HBOth,drive,Walk,6.409,on,02-OREM CENTRAL STATION
9807.0,PA,HBC,drive,Walk,2.284,off,02-OREM CENTRAL STATION
9813.0,PA,NHBNW,drive,Walk,6.409,on,02-OREM CENTRAL STATION
9817.0,PA,HBC,drive,Walk,2.284,off,02-OREM CENTRAL STATION
9826.0,PA,HBOth,drive,Drive,2.111,on,02-OREM CENTRAL STATION
9853.0,PA,HBW,drive,Walk,7.313,on,02-OREM CENTRAL STATION
10082.0,PA,HBW,drive,Walk,10.902,off,02-OREM CENTRAL STATION
10110.0,PA,HBC,drive,Drive,10.902,off,02-OREM CENTRAL STATION
10194.0,PA,HBW,drive,Drive,6.791,off,02-OREM CENTRAL STATION
10217.0,PA,HBW,drive,Walk,10.902,off,02-OREM CENTRAL STATION
10308.0,PA,HBW,drive,Walk,6.409,on,02-OREM CENTRAL STATION
10312.0,PA,HBW,drive,Walk,6.409,on,02-OREM CENTRAL STATION
10339.0,PA,HBOth,walk,Walk,6.409,off,02-OREM CENTRAL STATION
10428.0,PA,HBC,drive,Walk,2.111,on,02-OREM CENTRAL STATION
10432.0,PA,HBW,drive,Walk,7.313,on,02-OREM CENTRAL STATION
10435.0,PA,HBShp,drive,Walk,7.313,on,02-OREM CENTRAL STATION
10443.0,PA,HBC,walk,Drive,27.181,off,02-OREM CENTRAL STATION
10451.0,PA,NHBNW,walk,Drive,7.313,off,02-OREM CENTRAL STATION
10463.0,PA,HBC,drive,Walk,14.514,off,02-OREM CENTRAL STATION
10466.0,PA,HBC,drive,Walk,14.514,off,02-OREM CENTRAL STATION
10469.0,PA,HBC,drive,Walk,6.409,off,02-OREM CENTRAL STATION
10471.0,PA,HBC,walk,Walk,27.181,off,02-OREM CENTRAL STATION
10472.0,PA,NHBW,drive,Walk,6.409,off,02-OREM CENTRAL STATION
10479.0,PA,HBC,drive,Walk,7.313,on,02-OREM CENTRAL STATION
10502.0,PA,HBC,drive,Walk,7.313,on,02-OREM CENTRAL STATION
10696.0,PA,HBW,walk,Walk,8.842,off,02-OREM CENTRAL STATION
10699.0,PA,HBW,walk,Walk,7.671,off,02-OREM CENTRAL STATION
10705.0,PA,HBC,walk,Walk,7.671,off,02-OREM CENTRAL STATION
10706.0,PA,HBC,walk,Walk,8.842,off,02-OREM CENTRAL STATION
10708.0,PA,HBC,drive,Drive,7.671,off,02-OREM CENTRAL STATION
10709.0,PA,HBC,drive,Drive,7.671,off,02-OREM CENTRAL STATION
10713.0,PA,HBC,walk,Walk,7.671,off,02-OREM CENTRAL STATION
10993.0,PA,HBShp,drive,Drive,4.073,on,02-OREM CENTRAL STATION
11122.0,PA,NHBW,walk,Walk,7.313,off,02-OREM CENTRAL STATION
11130.0,PA,NHBW,walk,Walk,14.273,off,02-OREM CENTRAL STATION
11148.0,PA,HBW,drive,Walk,7.313,on,02-OREM CENTRAL STATION
11191.0,PA,HBC,drive,Walk,10.012,off,02-OREM CENTRAL STATION
11196.0,PA,HBC,drive,Walk,10.012,off,02-OREM CENTRAL STATION
11200.0,PA,HBShp,walk,Drive,14.971,on,02-OREM CENTRAL STATION
11206.0,PA,HBC,drive,Walk,10.012,off,02-OREM CENTRAL STATION
11211.0,PA,HBC,walk,Walk,14.971,off,02-OREM CENTRAL STATION
11217.0,PA,NHBNW,walk,Walk,14.971,on,02-OREM CENTRAL STATION
11224.0,PA,HBC,drive,Walk,14.971,off,02-OREM CENTRAL STATION
11229.0,PA,NHBNW,drive,Walk,14.971,on,02-OREM CENTRAL STATION
11242.0,PA,HBShp,drive,Walk,14.971,on,02-OREM CENTRAL STATION
11247.0,PA,HBW,walk,Walk,14.971,off,02-OREM CENTRAL STATION
11331.0,PA,HBC,drive,Walk,18.228,on,02-OREM CENTRAL STATION
12023.0,PA,HBW,drive,Walk,13.903,on,02-OREM CENTRAL STATION
12030.0,PA,HBOth,walk,Drive,3.77,on,02-OREM CENTRAL STATION
12032.0,PA,NHBNW,walk,Drive,3.77,on,02-OREM CENTRAL STATION
12106.0,PA,HBC,drive,Walk,7.313,off,02-OREM CENTRAL STATION
12122.0,PA,HBW,walk,Walk,19.557,off,02-OREM CENTRAL STATION
12144.0,PA,HBShp,drive,Drive,6.409,off,02-OREM CENTRAL STATION
12221.0,PA,HBW,drive,Walk,7.313,on,02-OREM CENTRAL STATION
12232.0,PA,HBC,drive,Walk,7.313,on,02-OREM CENTRAL STATION
12295.0,PA,HBW,walk,Walk,3.931,off,02-OREM CENTRAL STATION
12414.0,PA,HBW,drive,Drive,7.711,on,02-OREM CENTRAL STATION
12456.0,PA,HBC,drive,Walk,11.164,on,02-OREM CENTRAL STATION
12477.0,PA,HBW,walk,Walk,11.528,on,02-OREM CENTRAL STATION
12503.0,PA,HBW,drive,Walk,8.842,off,02-OREM CENTRAL STATION
12561.0,PA,HBW,drive,Walk,50.665,off,02-OREM CENTRAL STATION
12660.0,PA,HBW,drive,Walk,36.765,on,02-OREM CENTRAL STATION
12663.0,PA,HBC,drive,Walk,13.903,on,02-OREM CENTRAL STATION
12758.0,PA,HBC,drive,Walk,2.111,off,02-OREM CENTRAL STATION
12764.0,PA,HBC,drive,Walk,2.111,off,02-OREM CENTRAL STATION
12820.0,PA,HBC,drive,Walk,7.313,on,02-OREM CENTRAL STATION
12843.0,PA,HBW,drive,Walk,7.313,off,02-OREM CENTRAL STATION
12852.0,PA,HBW,drive,Drive,2.111,off,02-OREM CENTRAL STATION
12864.0,PA,HBC,drive,Walk,6.409,on,02-OREM CENTRAL STATION
12883.0,PA,NHBNW,walk,Walk,7.313,off,02-OREM CENTRAL STATION
12885.0,PA,HBC,drive,Walk,6.409,off,02-OREM CENTRAL STATION
12982.0,PA,HBW,drive,Walk,7.313,on,02-OREM CENTRAL STATION
12983.0,PA,HBW,walk,Walk,7.313,on,02-OREM CENTRAL STATION
13055.0,PA,HBC,drive,Walk,14.971,on,02-OREM CENTRAL STATION
13067.0,PA,HBOth,drive,Walk,10.012,on,02-OREM CENTRAL STATION
13074.0,PA,HBC,drive,Drive,10.012,off,02-OREM CENTRAL STATION
13078.0,PA,HBC,drive,Walk,10.012,off,02-OREM CENTRAL STATION
13121.0,PA,HBC,drive,Walk,3.931,off,02-OREM CENTRAL STATION
13237.0,PA,HBC,walk,Walk,11.164,on,02-OREM CENTRAL STATION
13242.0,PA,HBC,walk,Walk,11.164,on,02-OREM CENTRAL STATION
13302.0,PA,HBC,drive,Drive,18.228,on,02-OREM CENTRAL STATION
13334.0,PA,HBOth,drive,Drive,7.671,on,02-OREM CENTRAL STATION
13338.0,PA,HBC,drive,Walk,8.842,off,02-OREM CENTRAL STATION
13342.0,PA,HBOth,drive,Drive,7.671,on,02-OREM CENTRAL STATION
13350.0,PA,HBC,walk,Walk,7.671,off,02-OREM CENTRAL STATION
13356.0,PA,HBC,drive,Walk,5.161,off,02-OREM CENTRAL STATION
13605.0,PA,HBC,drive,Walk,4.073,off,02-OREM CENTRAL STATION
13670.0,PA,NHBW,drive,Walk,2.284,off,02-OREM CENTRAL STATION
14116.0,PA,HBW,walk,Drive,1.749,on,02-OREM CENTRAL STATION
14286.0,PA,HBC,drive,Walk,6.791,off,02-OREM CENTRAL STATION
14292.0,PA,HBC,drive,Walk,7.313,off,02-OREM CENTRAL STATION
14305.0,PA,HBC,drive,Walk,14.273,off,02-OREM CENTRAL STATION
14311.0,PA,HBC,walk,Walk,6.791,off,02-OREM CENTRAL STATION
14523.0,PA,HBOth,drive,Drive,2.111,on,02-OREM CENTRAL STATION
14597.0,PA,HBW,drive,Drive,14.971,off,02-OREM CENTRAL STATION
14691.0,PA,HBW,drive,Drive,18.228,on,02-OREM CENTRAL STATION
14758.0,PA,HBC,drive,Walk,7.578,off,02-OREM CENTRAL STATION
14767.0,PA,HBC,drive,Walk,10.902,off,02-OREM CENTRAL STATION
14771.0,PA,HBC,drive,Walk,10.902,off,02-OREM CENTRAL STATION
14772.0,PA,HBC,drive,Walk,10.902,off,02-OREM CENTRAL STATION
14773.0,PA,HBC,drive,Drive,10.902,off,02-OREM CENTRAL STATION
14776.0,PA,HBC,drive,Walk,10.902,off,02-OREM CENTRAL STATION
14777.0,PA,HBC,walk,Walk,6.791,off,02-OREM CENTRAL STATION
14786.0,PA,HBC,drive,Walk,7.578,off,02-OREM CENTRAL STATION
14792.0,PA,HBW,walk,Walk,7.578,off,02-OREM CENTRAL STATION
14799.0,PA,HBC,drive,Walk,10.902,off,02-OREM CENTRAL STATION
14950.0,PA,HBW,drive,Walk,13.903,on,02-OREM CENTRAL STATION
14962.0,PA,HBC,drive,Walk,13.903,on,02-OREM CENTRAL STATION
15077.0,PA,HBW,drive,Walk,2.111,off,02-OREM CENTRAL STATION
15080.0,PA,HBOth,walk,Drive,14.514,on,02-OREM CENTRAL STATION
15098.0,PA,HBW,walk,Walk,7.313,off,02-OREM CENTRAL STATION
15110.0,PA,HBC,drive,Walk,14.514,off,02-OREM CENTRAL STATION
15113.0,PA,HBC,walk,Walk,6.409,on,02-OREM CENTRAL STATION
15115.0,PA,HBC,drive,Walk,6.409,off,02-OREM CENTRAL STATION
15116.0,PA,HBShp,drive,Walk,6.409,on,02-OREM CENTRAL STATION
15117.0,PA,HBC,drive,Drive,19.557,off,02-OREM CENTRAL STATION
15119.0,PA,HBC,drive,Walk,6.409,off,02-OREM CENTRAL STATION
15124.0,PA,HBC,drive,Walk,14.514,off,02-OREM CENTRAL STATION
15125.0,PA,NHBW,drive,Walk,14.514,off,02-OREM CENTRAL STATION
15128.0,PA,NHBW,walk,Walk,6.409,on,02-OREM CENTRAL STATION
15131.0,PA,NHBNW,drive,Walk,6.409,on,02-OREM CENTRAL STATION
15139.0,PA,NHBW,drive,Walk,14.514,off,02-OREM CENTRAL STATION
15142.0,PA,HBC,drive,Walk,4.073,off,02-OREM CENTRAL STATION
15145.0,PA,HBW,walk,Walk,6.409,off,02-OREM CENTRAL STATION
15146.0,PA,HBC,drive,Walk,14.514,off,02-OREM CENTRAL STATION
15155.0,PA,HBC,drive,Walk,14.514,off,02-OREM CENTRAL STATION
15156.0,PA,HBC,drive,Walk,6.409,off,02-OREM CENTRAL STATION
15162.0,PA,HBW,walk,Walk,7.313,on,02-OREM CENTRAL STATION
15256.0,PA,HBW,drive,Walk,6.066,on,02-OREM CENTRAL STATION
15291.0,PA,HBW,drive,Walk,11.164,on,02-OREM CENTRAL STATION
15294.0,PA,HBW,drive,Walk,11.164,on,02-OREM CENTRAL STATION
15303.0,PA,HBC,drive,Drive,10.012,off,02-OREM CENTRAL STATION
15330.0,PA,HBC,drive,Drive,10.012,off,02-OREM CENTRAL STATION
15334.0,PA,HBC,drive,Walk,11.164,on,02-OREM CENTRAL STATION
15405.0,PA,HBW,drive,Walk,2.036,off,02-OREM CENTRAL STATION
15410.0,PA,HBW,drive,Walk,11.164,on,02-OREM CENTRAL STATION
15422.0,PA,HBC,drive,Walk,7.671,off,02-OREM CENTRAL STATION
15431.0,PA,HBC,drive,Walk,2.036,off,02-OREM CENTRAL STATION
15460.0,PA,HBShp,drive,Drive,1.749,on,02-OREM CENTRAL STATION
15657.0,PA,NHBNW,drive,Drive,6.409,on,02-OREM CENTRAL STATION
15664.0,PA,HBW,walk,Walk,6.409,on,02-OREM CENTRAL STATION
15812.0,PA,HBW,drive,Walk,7.313,on,02-OREM CENTRAL STATION
15897.0,PA,HBW,drive,Walk,11.164,on,02-OREM CENTRAL STATION
15910.0,PA,NHBW,drive,Walk,7.704,off,02-OREM CENTRAL STATION
15966.0,PA,HBC,walk,Walk,10.012,off,02-OREM CENTRAL STATION
15970.0,PA,HBC,drive,Walk,10.012,off,02-OREM CENTRAL STATION
15972.0,PA,HBC,drive,Walk,14.971,off,02-OREM CENTRAL STATION
15974.0,PA,HBC,drive,Walk,10.012,off,02-OREM CENTRAL STATION
16053.0,PA,NHBNW,drive,Walk,1.749,off,02-OREM CENTRAL STATION
16203.0,PA,HBOth,walk,Walk,6.409,on,02-OREM CENTRAL STATION
16238.0,PA,HBOth,drive,Walk,7.313,on,02-OREM CENTRAL STATION
16256.0,PA,HBC,drive,Walk,7.313,on,02-OREM CENTRAL STATION
16276.0,PA,HBW,drive,Walk,7.313,on,02-OREM CENTRAL STATION
16281.0,PA,HBW,drive,Walk,7.313,on,02-OREM CENTRAL STATION
16301.0,PA,HBW,drive,Walk,7.313,on,02-OREM CENTRAL STATION
16340.0,PA,HBW,drive,Walk,7.313,on,02-OREM CENTRAL STATION
16528.0,PA,HBC,drive,Walk,5.799,off,02-OREM CENTRAL STATION
16530.0,PA,HBW,walk,Walk,42.962,on,02-OREM CENTRAL STATION
16535.0,PA,HBOth,walk,Walk,14.971,on,02-OREM CENTRAL STATION
16558.0,PA,HBW,walk,Walk,7.671,off,02-OREM CENTRAL STATION
16931.0,PA,NHBW,drive,Walk,7.313,on,02-OREM CENTRAL STATION
16997.0,PA,HBC,drive,Walk,6.409,off,02-OREM CENTRAL STATION
17003.0,PA,HBC,walk,Walk,10.012,off,02-OREM CENTRAL STATION
17006.0,PA,HBC,drive,Walk,10.012,off,02-OREM CENTRAL STATION
17292.0,PA,HBC,drive,Walk,6.409,off,02-OREM CENTRAL STATION
17321.0,PA,HBShp,drive,Walk,7.313,on,02-OREM CENTRAL STATION
17340.0,PA,HBC,drive,Walk,7.313,on,02-OREM CENTRAL STATION
17350.0,PA,HBC,drive,Walk,7.313,on,02-OREM CENTRAL STATION
17363.0,PA,NHBW,drive,Drive,3.526,off,02-OREM CENTRAL STATION
17370.0,PA,HBW,walk,Drive,19.557,off,02-OREM CENTRAL STATION
17371.0,PA,HBSch,drive,Drive,10.012,off,02-OREM CENTRAL STATION
17404.0,PA,HBC,drive,Walk,42.962,off,02-OREM CENTRAL STATION
17419.0,PA,HBC,walk,Walk,12.048,off,02-OREM CENTRAL STATION
17425.0,PA,HBW,walk,Walk,12.048,off,02-OREM CENTRAL STATION
17437.0,PA,HBW,drive,Walk,11.164,on,02-OREM CENTRAL STATION
17447.0,PA,HBW,drive,Walk,11.164,on,02-OREM CENTRAL STATION
17448.0,PA,HBW,drive,Walk,7.704,on,02-OREM CENTRAL STATION
17456.0,PA,HBW,drive,Walk,7.704,on,02-OREM CENTRAL STATION
17484.0,PA,HBW,walk,Walk,11.164,on,02-OREM CENTRAL STATION
17485.0,PA,HBW,walk,Walk,10.012,off,02-OREM CENTRAL STATION
17494.0,PA,HBW,walk,Walk,7.704,on,02-OREM CENTRAL STATION
17503.0,PA,HBC,drive,Walk,14.971,off,02-OREM CENTRAL STATION
17550.0,PA,HBC,drive,Walk,11.164,on,02-OREM CENTRAL STATION
17615.0,PA,HBC,drive,Walk,7.671,off,02-OREM CENTRAL STATION
