id,AcDist,EgDist
12698,6.29,0.283137561
12701,0.345807436,0.162050157
12702,0.281421975,0.135150996
12703,0.64126943,2.01
12704,0.198376824,0.889982885
12706,0.199532923,0.658244017
12707,0.16524472,0.72298766
12708,0.278522827,0.300290159
12710,0.268235732,0.450497364
12711,0.281421975,0.135150996
12712,0.45,0.555555049
12714,0.65136269,1.841901601
12715,0.7412018,2.99
12719,0.317931886,0.422638472
12720,0.356580009,0.521603887
12723,0.115109002,0.371521233
12729,0.687234451,0.453478845
12730,0.472209436,0.339928434
12732,0.756999073,0.310929465
12733,0.458444824,0.956091213
12734,0.418867139,0.353888593
12735,0.910654108,0.183359122
12738,0.439036644,0.387501252
12741,0.151817316,0.310929465
12743,0.205848523,0.337191099
12744,0.203332588,0.310929465
12745,0.291502706,0.370812686
12746,0.29841585,0.20660347
12748,0.098686316,0.310929465
12749,6.88,0.094819949
12750,0.098686316,0.351148121
12751,0.151415914,0.084133152
12755,6.42,0.117023584
12757,0.36927742,0.241026247
12758,4.66,0.310929465
12759,0.686509783,0.588827351
12764,13.74,0.310929465
12765,0.128438138,0.091849537
12766,0.207804333,0.291358856
12768,5.47,0.310619682
12769,0.196752169,0.351148121
12770,6.32,0.214415524
12772,0.480662535,0.877498093
12774,0.098686316,0.128573932
12775,0.507316425,0.514847534
12776,3.34,0.68196366
12780,0.138901583,0.42131434
12785,0.213231388,0.380784565
12793,1.669037078,0.869777478
12800,0.351148121,0.192028154
12802,0.408761069,0.444971156
12803,0.227150395,0.334183531
12805,4.534984273,0.09974834
12807,0.281421975,0.135150996
12808,0.549753371,0.055125581
12810,0.539256056,0.213472886
12811,6.52,0.2615412
12813,0.227150395,0.193240918
12815,0.281421975,0.135150996
12816,0.189526145,0.677938903
12817,1.488666355,0.596699659
12818,0.536986299,0.151934163
12819,2.91,0.252570491
12820,0.23,0.373169843
12822,1.126553043,2
12823,3.88,1.09
12824,3.46,0.317054352
12825,0.596616319,0.341128411
12826,0.81,0.135150996
12830,0.351838656,0.183368121
12831,16.81,0.117146512
12840,1.818159467,0.602645317
12841,0.432089536,0.249945486
12842,1.351502358,0.350909943
12843,3.11,0.104720208
12844,0.764097579,0.33248706
12846,0.27513045,12.00086544
12847,0.435251377,0.251477584
12848,0.234758671,5.5
12849,0.32392748,0.226922639
12851,0.730400758,0.151212107
12852,1.92797715,2.374193229
12853,0.420130933,0.685991482
12859,2.97,0.214415524
12863,0.46193009,0.151934163
12864,2.68,0.252570491
12867,3.56,0.362257828
12868,0.427828381,0.422638472
12869,0.186622271,0.095949404
12871,0.392982376,0.148533274
12872,5.15,4.612983023
12873,3.09,0.094819949
12874,0.625934499,0.135150996
12875,2.77,0.52
12876,0.348734545,0.091849537
12878,0.178043098,1.282829535
12879,0.872993015,0.337550652
12883,3.410332212,1.00640632
12885,7.82,0.310929465
12891,0.627281343,0.077211105
12892,1.462473096,0.097155854
12898,0.201267425,0.145111863
12901,0.094819949,2.942914668
12902,1.250815167,0.256271874
12903,0.581671645,0.094819949
12906,0.732775452,0.155890583
12907,0.563412881,0.357847949
12908,0.72253844,1.269241396
12909,1.308294107,51.86
12910,0.327525202,0.769863859
12912,0.091849537,0.220862711
12915,0.23442839,0.117146512
12918,6.988511318,0.426416863
12922,4.82,0.3748937
12924,1.303568641,0.345254369
12926,0.482371528,2.173048697
12927,4.66,0.091849537
12928,1.156690144,0.655703159
12929,1.4,0.201375936
12931,1.370760568,0.733377629
12932,0.358277917,0.306343225
12933,8.27,0.43575267
12935,1.333993596,0.665670655
12936,1.595446036,0.094819949
12937,4.52,0.373169843
12939,1.38,0.3748937
12940,1.24,0.101170772
12944,2.16,0.564389768
12947,5.29,0.373169843
12948,0.337002832,0.540922091
12950,4.22,0.145837347
12955,0.266408673,0.651172342
12957,0.342059219,0.162504288
12958,0.296006506,1.21
12959,1.88,1.088299458
12962,0.307356301,0.07773579
12968,0.310621507,0.373169843
12970,0.303595138,1.927497688
12972,1.396963869,0.076044072
12974,0.596988366,0.687067939
12975,2.12,1.041419392
12979,0.981578878,0.07773579
12980,0.284162953,0.296948451
12982,1.95,0.411599138
12983,2.734287698,2.716819693
12988,6.85,0.180886408
12990,3.39,0.40222588
12991,4.94,0.07449881
12994,0.773988522,1.404035058
12997,1.15,0.452878433
12999,0.888824468,0.135150996
13002,0.316817453,0.730400758
13005,0.902434542,0.248598666
13007,2.09,1.600874963
13009,0.309188736,0.135150996
13010,0.489874246,0.201375936
13013,0.467432857,0.716752828
13014,0.166317758,0.151527535
13016,0.348263557,0.078525968
13018,0.391111194,0.07773579
13019,9.03,0.272598611
13020,3.08,0.077211105
13021,1.76,0.217412985
13024,2.91,0.570263795
13025,0.396486795,0.376731978
13026,0.164356851,0.135150996
13029,0.677938903,0.374777885
13030,0.27030804,0.086239074
13031,0.30706801,0.609679368
13033,4.08,0.244115166
13035,0.809680973,0.295726186
13036,1.23,5.204177381
13037,0.979949697,0.091849537
13039,0.617527289,0.494659353
13040,0.394686749,0.096466314
13043,0.490843031,0.408659178
13045,2.7,0.117146512
13046,16.12,0.371521233
13047,0.322986181,0.376731978
13049,0.344185315,0.102428009
13053,10.49,0.148533274
13055,0.605385995,0.252570491
13059,0.427607883,0.20150029
13061,0.23442839,0.312196781
13063,0.23442839,0.155890583
13066,1.24,0.364385672
13067,3.29,0.154714783
13070,1.455715119,0.162050157
13072,1.98,0.274866474
13073,0.16,0.119734074
13074,5.435802949,0.489593632
13075,1.41,0.373169843
13076,1.669037078,0.274866474
13078,2.032636193,0.310929465
13079,1.385172369,0.148533274
13080,5.63,0.38
13082,1.022382857,0.066738837
13083,0.373169843,0.751041187
13084,5.63,0.214500664
13085,1.34204265,0.252570491
13086,1.958130413,0.395369622
13090,3.21,1.11
13091,2.44,0.373169843
13093,7.58,0.523489512
13095,4.86,2.348851439
13096,0.255385967,0.230422406
13098,0.151212107,0.155890583
13099,0.788533796,0.148533274
13101,0.163786947,0.151415914
13104,0.622782553,0.135150996
13105,0.406652734,0.180886408
13106,19.34,0.162108818
13109,8.589359132,1.637020806
13112,1.980379442,0.072544388
13113,4.955524574,0.373169843
13114,1.12,0.548740164
13119,0.124400237,0.354225013
13120,0.88,0.084133152
13121,3.49,0.104720208
13122,0.92,0.073383367
13125,0.584553239,0.385201042
13127,0.151415914,0.135150996
13130,0.421870254,0.224172921
13133,5.605785665,0.571820614
13134,0.2615412,4.129046639
13135,0.194090865,0.373054293
13137,0.317027246,0.218605079
13139,4.25,0.09587872
13141,0.172451941,0.135150996
13142,3.244246101,1.924105308
13143,0.225183789,0.072464731
13144,0.162050157,0.654501685
13145,7.44,0.240317733
13146,1.00640632,0.680943031
13148,0.309188736,0.135150996
13149,11.08,0.118877776
13150,0.430219684,0.370225765
13152,3.33,0.744937665
13153,0.215561913,0.363983886
13154,0.373169843,0.076044072
13156,0.219685879,0.0823215
13157,0.227484823,0.391882558
13159,0.527920607,0.135150996
13160,1.781985139,0.098598482
13161,0.664590294,0.183607474
13162,6.65,0.680943031
13164,0.091849537,0.0823215
13166,0.612641072,0.07773579
13167,0.52776941,1.69
13168,7.65,0.373169843
13169,0.407848878,0.889982885
984,0.95,0.049944252
13172,0.185376721,0.160561942
13173,2.11,0.687468815
13175,1.88,0.098598482
13176,0.875126076,0.110446937
13177,0.326614252,0.295980699
13178,3.34,0.154714783
13179,5.64,0.077211105
13180,0.794145353,0.395170573
13181,0.317027246,0.072464731
13184,5.07,0.808313559
13185,4.86,0.205832597
13186,0.66384418,0.079565722
13187,1.9,0.230422406
13191,0.259136036,0.209188841
13192,0.128438138,0.098598482
13193,42.01,0.091849537
13194,0.64126943,0.51006271
13195,0.128438138,0.088927901
13197,0.948234739,2.927330803
13198,0.262801721,0.66384418
13199,0.506152761,0.370997661
13200,0.17779632,0.069437286
13202,1.55,0.214415524
13203,2.64,0.91178425
13204,0.62518396,0.169622639
13205,2.884129602,1.637020806
13208,0.52,0.532694984
13209,0.09587872,0.086239074
13211,0.236629434,0.183368121
13212,0.134811772,1.668485978
13213,0.128438138,0.564389768
13214,4.33,0.801111996
13218,0.259952993,0.252570491
13220,3.26,0.376731978
13223,0.418303687,0.528989471
13224,0.094819949,0.220862711
13225,0.79,0.244115166
13226,3.85,0.178812019
13227,0.197039423,0.374777885
13228,0.378858746,0.529045037
13231,1.82,0.373169843
13232,2.510012215,0.346239065
13233,0.516941457,0.638606903
13234,0.258533752,0.312196781
13237,0.341266029,0.252570491
13239,1.403591021,0.867720744
13240,0.273149389,0.0823215
13242,0.13327535,0.252570491
13243,4.22,0.511722004
13244,1.274245164,3.39
13257,0.385201042,0.07773579
13258,0.539256056,0.285831594
13259,1.83,0.383493447
1043,3.31,0.049944252
13261,1.642631834,0.204040915
13263,2.23,0.092644275
13264,0.946788891,0.265318855
13265,4.893445035,0.169622639
13266,0.491655728,0.097155854
13268,0.515357271,0.312196781
13269,0.524192023,0.116766494
13272,0.164416399,0.169622639
13273,0.206230989,0.376731978
13274,0.128573932,0.361427675
13275,1.4,0.373169843
13276,0.994689817,0.394643916
13277,0.526011819,0.095949404
13278,0.698466926,3.600298966
13280,0.480724795,0.435209916
13284,2.3,0.148533274
13286,3.86,0.073383367
13288,0.619096771,1.026469193
13289,0.058620654,0.694400666
13293,0.291510524,0.088927901
13294,0.164252179,0.252570491
13295,0.421051709,0.084133152
13296,1.59,0.420636021
13297,0.75560061,0.069437286
13298,0.626061281,0.364385672
13299,0.762788224,0.252570491
13300,0.097155854,0.21312415
13301,2.96,0.217155267
13302,4.29,3.410332212
13303,0.570263795,2.91
13304,2.25,0.429042087
13305,3.11,0.442774148
13306,0.309686524,0.256887385
13308,0.296948451,0.091972415
13309,0.275046463,0.252570491
13310,2.35,0.363983886
13312,0.479395236,0.135150996
13313,0.542460784,0.373169843
13314,0.768605196,3.192777681
13316,0.100958929,0.066738837
13318,0.493027965,0.458609716
13319,0.888488732,0.373169843
13322,0.628262003,0.40521509
13323,2.9420406,2.865703958
13324,1.299371741,0.373169843
13327,2.034455579,2.760962328
13328,0.58,0.201375936
13329,1.079145352,0.074474771
13331,1.165390532,0.614083402
13332,0.310621507,0.095949404
13333,0.584553239,0.092337367
13334,0.605385995,1.327852972
13335,0.345607305,0.122418098
13338,2.838471644,0.310929465
13340,0.837822841,0.069437286
13341,3.12,0.52776941
13343,0.3748937,0.223460678
13345,5.06,0.094688472
13346,0.449321682,0.109937672
13348,0.198376824,0.373169843
13350,0.480580414,0.351148121
13356,4.9,0.116166579
13367,0.677271052,0.116166579
13368,3.7,0.086239074
13369,0.239039681,0.116166579
13371,0.345563016,0.116166579
13372,0.996864936,0.501631728
13374,0.467020843,0.116166579
13381,0.342046374,0.091849537
13388,0.676272372,0.162504288
13393,3.365540253,0.072160153
13394,8.13,0.077211105
1465,1.08,0.442726274
13401,0.451557566,0.175304207
13405,0.504532664,0.376731978
1500,3,0.272858184
13407,0.149270505,0.89
13408,0.510625772,0.073419286
13409,0.363968765,0.129291577
13410,0.223089195,0.162050157
13412,2.11,0.116166579
13413,0.350427054,0.129291577
13414,18.07,0.376731978
13415,0.423515987,0.533751612
13416,0.322572899,0.295980699
13418,0.496738074,0.721649872
13419,0.626939156,0.827247485
13420,0.260818678,0.095949404
13423,0.334325536,0.376731978
13425,0.888488732,0.201267425
13426,0.37830759,0.162050157
13427,0.926311509,0.383694206
13428,0.07773579,0.376731978
13429,1.679691086,0.881092346
13432,0.446010196,0.383694206
13433,0.66384418,0.3748937
13434,0.437852738,0.263661442
13435,0.300875273,0.405649901
13436,2.364411801,0.376731978
13437,0.090153932,0.383694206
13440,0.156355313,0.383694206
13442,1.23,0.263661442
13446,0.142682459,0.373422206
13447,0.220862711,0.373169843
13448,0.288503546,0.376731978
13449,0.429993902,2.532168182
13450,0.176254198,0.0823215
13453,0.217155267,0.074474771
13455,0.296922062,0.48456698
13456,5.47,0.175304207
13458,0.179695998,0.373422206
13462,0.164201569,0.373169843
13463,0.155293258,0.147287441
13464,1.505505556,0.077211105
13466,0.221210513,0.214415524
13467,0.188626804,0.564389768
13468,0.067448513,0.588371955
13471,0.072544388,0.376731978
13472,0.322779269,0.116166579
13473,0.605488819,0.191475106
13475,0.333761319,0.066738837
13476,2.21,0.868622224
13477,0.108316036,0.116166579
13479,0.408794127,0.116166579
13480,11.59,0.135150996
13482,0.168292417,0.320365029
13484,2.060797209,0.533086028
13488,0.117438074,0.310929465
13489,3.5,0.104720208
13490,0.243844124,0.237999804
13491,1.442739925,0.079565722
13492,0.23442839,0.162050157
13493,0.230293312,0.3748937
13494,0.679827716,0.376731978
13497,0.409465421,0.091849537
13498,0.521854846,0.282303966
13500,1.65,0.376731978
13501,0.841695202,0.3748937
13502,0.477725767,0.376731978
13503,0.083020519,0.104720208
13504,0.291510524,0.392535784
13505,0.07449881,0.3748937
13506,0.180941415,0.804728826
13507,0.083020519,0.104720208
13508,0.295877387,0.357847949
13509,0.06364435,0.090964997
13511,0.282303966,0.379317137
13512,0.418137448,0.377630966
13513,0.564389768,0.325205993
13514,0.242592906,0.373169843
13517,14.09,0.528413499
13519,0.905023852,0.308245725
13521,1.185330972,0.269307015
13522,0.289685324,0.308245725
13523,4.9,0.066738837
13524,0.214307549,0.309090219
13525,0.088927901,0.373169843
13528,0.597482772,0.75560061
13529,0.550443289,0.092644275
13530,1.004754894,0.135150996
13531,0.299537478,1.538776711
13532,1.099444144,0.955159222
13533,0.143918727,0.376731978
13534,0.434733676,0.088927901
13538,0.20660347,0.596711231
13540,5.745621289,0.373422206
13541,8.23,0.263661442
13543,2.3,0.252570491
13547,0.297989436,0.809982344
13548,0.122418098,0.25314838
13550,4.24,0.217155267
13552,0.211709195,0.3560455
13553,0.719393223,0.559536755
13554,0.135150996,0.088176891
13555,0.143918727,0.119734074
13556,0.341648167,0.135150996
13557,0.292915876,0.214415524
13558,4.24,0.373169843
13559,3.7,0.376731978
13561,0.341648167,0.135150996
1659,32.22,0.247143057
13563,5.11,0.116166579
2623,7.8,3.247994386
13567,0.320525307,0.176254198
13569,0.338027331,0.514241086
13570,0.074474771,0.117146512
13572,0.675519719,0.564389768
13578,0.292043851,0.170925606
13579,2.816128311,0.066738837
13580,0.164356851,0.295980699
13581,0.451557566,0.473472623
13583,0.219622666,0.522759483
13585,0.226581577,0.135150996
13586,0.70421467,0.875394202
13588,6.555179702,0.135150996
13590,0.626061281,0.373169843
13598,0.446010196,0.104720208
13599,0.262586723,0.341912935
13600,3.28,0.214415524
13603,1.68933588,0.214415524
13604,2.34,0.135150996
13605,4.04,0.310929465
13607,0.318584475,0.214415524
13610,2.26,0.252570491
13611,0.702187943,0.818951157
13613,6.31,0.07773579
13617,0.234969995,0.104720208
13618,0.20216826,0.104720208
13619,2.14,0.310621507
13623,0.553962759,0.136509131
13625,1.8,0.310621507
13626,6.05,0.255325305
13628,0.298115956,0.305011097
13629,5.07,1.714789296
13633,0.356621707,0.091849537
13634,2.338054917,3.11152369
13638,2.09944217,0.135150996
13639,0.411198889,0.730400758
13640,6.32,0.129291577
13643,6.12,0.43575267
13644,5.88,0.247143057
13645,0.07773579,2.898614681
13646,0.634716257,0.465192206
13647,2.46,0.066738837
13649,0.431892879,0.088927901
13651,0.944501033,0.178991782
13652,0.363892991,0.528413499
13653,0.592876464,0.614094144
13654,2.094792605,0.117146512
13655,0.522759483,0.118484573
13656,0.795044015,0.202034629
13661,0.681610074,0.144713957
13662,3.28,0.528413499
13663,0.315273541,0.280747836
13664,0.078886187,0.575999225
13665,4.45,0.478626674
13666,0.881534888,0.955001047
13668,5.01,0.234758671
13670,3.16,0.310929465
13675,0.044733203,0.265383565
13677,0.325075964,0.144713957
13680,0.188626804,0.168020229
13681,0.07079443,0.117146512
13682,0.430456752,0.442726274
13683,0.640409049,0.28553068
13685,0.325762444,0.420636021
13686,0.228484152,0.106653411
13688,0.395369622,0.734361545
13690,0.616922386,0.091849537
13692,0.394643916,0.066738837
13693,0.094688472,0.632015145
13695,0.967202722,0.07773579
13698,0.386388936,0.28553068
13699,0.357176782,0.323319303
13701,0.859072384,0.285831594
13702,0.738572906,0.28553068
13703,0.550835861,0.508434042
13705,0.285462977,0.091972415
13706,0.66809983,0.386462298
13707,0.738572906,0.223321807
13708,0.311777028,0.0776724
13709,0.306675137,0.642505664
13710,0.094688472,0.155311547
13711,2.108525668,0.079565722
13712,0.322272158,0.15805221
13713,1.043528789,0.3748937
13716,0.63693668,0.272598611
13718,0.0776724,0.168292417
13721,0.430456752,0.87486854
13722,0.28,0.117146512
13723,36.6,0.295980699
13725,0.074474771,0.520874468
13726,1.116790908,0.135150996
13727,0.602645317,0.102428009
13737,0.247777978,0.069437286
13743,0.310621507,0.453009326
13745,0.33535355,0.442726274
3097,1.1,0.376731978
13750,0.273149389,0.429042087
13751,0.909610284,0.491846319
13754,0.196772131,0.187449244
13756,0.447994815,0.325055706
13757,0.319774811,0.072544388
13759,0.404377703,0.441940324
13760,0.088927901,0.074474771
13761,1.325134745,0.091554589
13762,0.135150996,0.424150617
13767,0.219250123,0.595029863
13769,0.383461311,0.237995997
13770,0.07449881,0.295980699
13772,0.078886187,0.894323668
13778,8.71,0.135150996
13779,2.157664291,0.528413499
13780,6.74,0.373169843
13782,0.560486937,0.788108237
13783,0.287312518,0.376731978
13784,0.284391997,0.172194338
13785,0.281972963,0.090964997
13786,0.289354051,0.201375936
13787,0.309383696,0.885700107
13790,0.34584679,0.39919557
13792,0.267903054,0.425570341
13794,0.519118656,0.182993693
13795,0.392535784,0.395170573
13802,0.184810802,0.214415524
13804,0.381269309,0.230422406
13806,0.446124426,0.094382019
13808,0.8171257,0.086239074
13809,0.128438138,0.385201042
13811,4.9,1.356701208
13812,0.355999563,0.223237682
13815,1.72,0.091972415
13820,0.16732479,0.403604986
13821,0.373169843,0.89
13824,0.143593112,0.091972415
13825,0.631691123,0.251128564
13826,0.308557614,0.069437286
13828,0.244115166,0.228484152
13832,0.6632043,0.373169843
13837,0.385201042,0.40023503
13839,0.074474771,0.373169843
13840,0.07773579,0.069437286
13841,1.09580943,0.425570341
13843,1.667196973,0.373169843
13844,0.291358856,0.14796589
13847,0.069437286,0.135150996
13848,1.66,0.079565722
13850,0.780780518,0.307872298
13851,0.365194687,0.094688472
13852,0.72013143,0.230515428
13854,0.324595544,0.822152561
13855,5.96,0.720302893
13857,0.952210165,0.295980699
13858,0.401751901,0.091554589
13859,0.334325536,0.3748937
13861,1.72,0.088927901
13862,0.238719296,0.425570341
13863,1.9,0.094819949
13864,0.288187876,0.429042087
13866,0.892364923,0.558430591
13868,0.29841585,0.263661442
13869,0.231399956,0.429042087
13870,0.519121176,0.685912777
13871,0.402953121,0.095949404
13873,0.28736966,0.249516579
13874,0.468169361,0.223864865
13875,0.473862153,0.375352584
13876,0.283367721,0.486944835
13877,0.408339941,0.240275805
13878,0.055575707,0.287918988
13879,0.804179114,0.693256358
13880,5.503705138,0.89
13881,0.162093207,0.288470705
13883,0.726214827,0.166792546
13886,1.31,0.373169843
13887,0.126103787,0.241367936
13889,0.359881495,0.915969256
13890,0.336345682,0.179796218
13891,0.197039423,0.225463565
13892,5.47,0.175304207
13896,5.19,0.119734074
13897,0.160561942,0.092644275
13898,0.880878616,0.868308571
13899,0.94,0.080850841
13900,6.16,0.373169843
13901,0.196301831,0.118877776
13903,2.86,0.088927901
13904,0.310621507,0.164124882
13905,0.871753535,0.214415524
13906,0.225435365,0.091849537
13908,2.07,0.644994924
13909,0.235806649,0.408659178
13913,4.63,0.091972415
13914,0.797253432,0.227791712
13915,0.117193319,0.436453653
13916,1.15,0.442774148
13919,2.07,0.086239074
13920,1.019115375,0.094688472
13923,0.235806649,0.09459908
13924,0.135150996,1.9
13925,0.831970233,0.214415524
13928,0.337810473,0.18503507
13931,1.72,0.432026331
13932,0.515357271,0.079565722
13933,0.151527535,0.209188841
13934,3.91,0.094688472
13936,0.279066262,0.289751328
13937,0.657710752,0.135150996
13938,0.07079443,0.117146512
13939,0.3748937,0.754576662
13940,0.344861067,0.120891141
13941,0.095949404,0.263661442
13944,0.378858746,0.249516579
13946,0.585038113,0.543849159
13947,0.205818952,0.262206918
13948,0.434642385,0.864636681
13949,4.65,0.373169843
13951,2.89,0.23894356
13952,2.97,0.201375936
13953,0.322477279,0.309383696
13955,0.254365495,0.969117105
13956,0.479373392,2.190196143
13957,0.409001835,0.523179221
13960,0.77466003,0.263661442
13961,1.006087123,0.251128564
13962,0.30706801,0.674286657
13965,1.68,0.094688472
13966,0.580301322,0.09587872
13967,0.773634181,1.018449943
13968,0.164356851,0.135150996
13970,0.135150996,0.094688472
13971,1.97,0.373169843
13972,0.272598611,0.135150996
13973,0.135150996,0.44267509
13974,1.8,0.076044072
13975,2.22,0.373169843
13976,7.9,0.750810835
13977,1.38,0.528413499
13978,1.41,0.094688472
13979,0.6632043,0.309605334
13980,29.98,0.919171616
13982,1.65,0.373169843
13983,0.978116302,0.267688616
13984,6.83,0.244115166
13985,0.352969103,0.407848878
13986,0.593480372,0.091972415
13987,0.221175429,0.263661442
13988,4.772709961,0.091849537
13989,3.18,0.376731978
13991,3.598557999,0.086239074
13992,0.861022718,0.094688472
13993,5.965020803,1.157738973
13996,0.299534254,0.247143057
13997,1.764994988,0.135150996
13998,0.411902678,3.476049893
14001,0.392535784,0.398884598
14002,0.556576474,0.087108636
3279,7.07,2.319572708
14005,0.287149809,0.150007354
14006,0.392535784,0.494263991
14008,0.919171616,0.376731978
14010,0.616588975,0.135150996
14011,0.307725517,0.64543407
14013,0.551908009,0.433664278
14014,0.299801514,0.809982344
14015,0.291279402,0.135150996
14016,0.790743139,0.091972415
14017,0.260328885,0.429042087
14018,19.6,0.230293312
14019,0.534808994,0.674286657
14020,0.284391997,0.214415524
14021,0.074474771,0.511722004
14022,1.199762828,0.117023584
14024,0.789834007,0.237999804
14025,0.358277917,0.135150996
14027,2.051061976,0.394721381
14028,0.151415914,0.094688472
14029,0.368468832,0.091849537
14031,0.109937672,0.312196781
14032,0.120250634,0.376673312
14033,0.260328885,0.263661442
14036,0.206230989,1.297121124
14037,1.14,0.72298766
14038,2.89,0.263661442
14040,0.515357271,0.102428009
14041,0.639961712,0.091849537
14044,0.176254198,0.077211105
14045,1.024224703,1.058656897
14046,0.957644242,0.135150996
14047,0.190414958,0.267688616
14048,0.435585484,0.287918988
14049,0.151415914,0.373169843
14050,0.391586396,0.429042087
14052,0.564248426,5.5
14053,0.282337096,0.408659178
14054,0.871753535,0.251128564
14056,0.43052701,0.094688472
14057,1.203069788,0.094688472
14058,0.921632321,0.267688616
14059,4.025407793,1.42497976
14060,0.456244488,0.135150996
14061,0.255143141,0.385201042
14062,0.466273224,0.450462432
14065,0.910998145,0.091972415
14066,0.47871267,3.347676208
14067,2.66,2.15
14069,1.006141657,0.370997661
14070,2.681514622,3.404400574
14071,2.87,0.263661442
14072,0.393176882,0.091849537
14073,14.49,0.095949404
14074,0.674822277,0.528413499
14077,2.61,0.086239074
14080,1.00640632,0.135150996
14084,0.135150996,0.09587872
14086,2.490830743,0.207311181
14087,0.22417914,0.395369622
14089,2.07323741,0.135150996
14091,0.322986181,0.394643916
14092,3.18,0.263661442
14093,5.681852809,0.214415524
14094,0.197309965,0.07773579
14095,0.325055706,0.135150996
14097,0.371521233,0.330068417
14098,0.151415914,0.373169843
14100,1.209421707,0.358277917
14101,0.135150996,0.235433641
14102,1.338528995,0.373169843
14103,1.137670592,0.153383318
14107,2.524446424,5.5
14109,1.209421707,0.358277917
14112,0.239908823,0.168675857
14114,5.15,0.244500695
14116,0.07604369,5.07
14127,0.376943616,1.460105632
14128,0.807325131,0.151415914
14129,0.248788,0.207324996
14130,0.70900308,0.296148926
14135,0.414095417,0.313358989
14136,0.375420133,0.191631975
14140,0.684306462,0.346710136
14141,0.248788,0.190674965
14144,3.423437554,0.101170772
14145,0.302646485,0.441258291
14146,0.846228847,0.296148926
14147,0.918189398,0.28284283
14152,0.127448134,0.252457796
14159,0.07079443,0.162050157
14160,0.352297301,0.094104208
14162,1.272072269,0.07773579
14164,0.662137782,0.245689076
14166,3.18,0.241672951
14167,0.103561334,0.085924026
14169,0.147603389,0.425109464
14170,0.29173201,0.318421625
14171,4.31,0.201375936
14172,0.439273502,0.373169843
14173,0.468679205,0.34559855
14174,0.107026083,0.410273356
14175,0.627281343,0.305211969
14176,0.539256056,0.135150996
14177,0.503334121,0.418867139
14178,0.653574426,0.317054352
14180,0.540444981,0.266852178
14181,7.92,0.117146512
14191,0.226295301,0.115549562
14193,0.093207543,0.330515877
14194,0.29841585,0.135150996
14195,5.98,0.295980699
14196,0.460258028,0.07773579
14197,14.26815404,0.30853737
14200,0.517149091,0.390164043
14201,0.22794802,4.418195069
14202,0.567782512,0.32239783
14205,2.97,0.086239074
14208,0.790597161,0.495263138
14209,4.19,0.117146512
14212,0.248088262,0.390164043
14217,0.262105065,0.135150996
14218,2.5,0.154714783
14219,4.58,0.373169843
14224,2.283487169,0.23522806
14225,23.69917948,1.345475275
14228,0.553952331,0.903147794
14230,0.23894356,0.341912935
14232,1.2,0.066738837
14235,1.473317637,0.375816046
14236,0.07604369,0.201375936
14237,0.128573932,0.365909259
14240,5.73,0.161953899
14243,4.793154893,3.292377108
14245,0.27030804,0.09587872
14247,0.462500979,0.33437617
14251,0.219360447,0.341912935
14254,0.135150996,0.702973008
14260,1.26428357,0.373169843
14263,3.62,0.091849537
14265,0.294422629,0.135150996
14267,0.190671995,0.181981238
14269,0.638640355,0.528413499
14271,3.71,0.373169843
14273,0.094688472,0.395369622
14274,0.299009251,0.179703679
14275,4.58,2.526341752
14276,0.503211978,0.334325536
14282,0.516825961,0.255826976
14285,2.92,0.373169843
14287,0.155890583,0.272598611
14288,0.334656862,0.653121746
14289,0.240937185,0.528413499
14292,3.89,0.310929465
14293,0.601929949,0.296948451
14294,1.131546841,0.395369622
14296,2.473944371,0.362257828
14299,0.345607305,0.31774565
14305,6.92,0.310929465
14307,0.966354124,0.614083402
14309,0.092352999,0.312685015
14311,1.762870623,0.116166579
14313,0.625934499,0.753178527
14314,2.29,0.07773579
14317,0.255826976,0.334183531
14318,0.354181621,0.236825486
14319,0.149908772,0.135150996
14324,1.791079063,0.395170573
14325,0.311761772,0.776447864
14327,0.669912688,0.549209826
14328,0.331991216,0.300290159
14331,0.250546356,0.337191099
14332,0.310621507,0.102428009
14333,8.47,0.077211105
14336,0.355232019,1.87109625
14337,0.905925954,0.213124686
14338,0.310621507,0.066738837
14340,0.07773579,0.373169843
14341,1.43,1.575145301
14344,0.183368121,0.091849537
14345,0.318163864,0.376731978
14346,0.604762495,0.195900839
14347,1.803445455,0.519783921
14348,0.240937185,0.475402677
14354,0.271801711,0.407476172
14360,0.245569265,0.30589356
14362,0.100958929,0.117146512
14363,0.104706038,0.174588863
14366,0.191585546,0.155890583
14367,0.452434728,0.121490353
14370,0.231117427,0.07773579
14372,0.220968954,0.223919934
14375,1.248532821,0.239908823
14378,0.562282193,0.115549562
14379,6.95,0.135150996
14382,0.209299977,0.667006935
14383,0.7273993,0.135150996
14387,0.308424274,0.379317137
14388,11.81,0.376731978
14389,0.439273502,0.373169843
14390,6.904237553,0.135150996
14391,1.080211777,0.074474771
14392,2.654300903,1.528631619
14395,0.225435365,0.711745474
14398,0.540444981,0.208514612
14401,1.7,0.502969019
14402,0.175304207,0.23084535
14405,1.533356912,0.360428158
14407,7.64,0.117146512
14408,3.1,0.373169843
14410,5.15,0.442774148
14416,1.221133414,1.026918362
14421,0.729971716,0.311094827
14422,0.373747779,0.095949404
14423,2.283786633,16.85400616
14425,0.305877064,0.077211105
14426,1.027240878,0.086239074
14428,7.71,1.948160986
14431,4.42,0.07773579
14435,2.582396283,3.247994386
14437,0.483713908,0.16722247
14438,0.323518345,0.155890583
